rank,front,meaning,kaikki_entry,kaikki_semantic_agreement,kaikki_overlap_terms,omw_entry,omw_semantic_agreement,omw_overlap_terms,wordfreq_attested,calima_exact,status
1482,هندي,Indian,True,True,indian,True,True,indian,True,True,verified_strong
1483,دواء,remedy; medication,True,True,medic|remedy,True,True,medic|remedy,True,True,verified_strong
1484,توقع,expect; count on; anticipate,True,True,anticipate|expect,True,True,anticipate|count|expect,True,True,verified_strong
1485,خسارة,loss; damage,True,True,damage|loss,True,True,damage|loss,True,True,verified_strong
1486,حدد,determine; define; specify,True,True,define|determine,True,True,determine|specify,True,True,verified_strong
1487,بوابة,gate; portal,True,True,gate|portal,True,True,gate,True,True,verified_strong
1488,مؤشر,indicator; index; gage,True,True,index|indicator,True,True,indicator,True,True,verified_strong
1489,رمز,sign; symbol; emblem,True,True,emblem|sign|symbol,True,True,emblem|symbol,True,True,verified_strong
1490,دنيا,world; near; low; inferior,True,True,world,True,True,world,True,True,verified_strong
1491,ص,S; 18th,True,True,th,False,False,,True,True,verified
1492,منور,shining; bright,True,True,bright,False,False,,True,True,verified
1493,تعبير,expression,True,True,expression,True,True,expression,True,True,verified_strong
1494,لواء,major general; brigade,True,True,brigade|general|major,True,True,brigade|general,True,True,verified_strong
1495,مبنى,building; structure,True,True,build,True,True,build|structure,True,True,verified_strong
1496,إيجابي,positive; affirmative,True,True,affirmative|positive,False,False,,True,True,verified
1497,بات,become; remain,True,True,become,True,True,become,True,True,verified_strong
1498,محيط,surrounding; peripheral,True,False,,True,True,surround,True,True,verified
1499,بالغ,extreme; profound,True,True,extreme|profound,True,False,,True,True,verified
1500,قاعة,hall; corridor; large room,True,True,corridor|hall,True,True,hall|large,True,True,verified_strong
1501,قمر,satellite,True,True,satellite,True,True,satellite,True,True,verified_strong
1502,لازم,necessary; required; needed,True,True,necessary,True,True,necessary,True,True,verified_strong
1503,عهد,age; period,True,False,,True,True,period,True,True,verified
1504,كهربائي,electrician,True,True,electrician,True,False,,True,True,verified
1505,ترفيهي,entertainment; recreation; amusement,True,False,,False,False,,True,True,explicit_review_required
1506,صراع,struggle; fight,True,False,,True,True,fight|struggle,True,True,verified
1507,تقدير,appreciation; gratitude,True,False,,True,True,appreci,True,True,verified
1508,قادر,capable; able,True,True,able|capable,True,True,able|capable,True,True,verified_strong
1509,رغبة,desire; wish,True,True,desire|wish,True,True,desire|wish,True,True,verified_strong
1510,تمنى,desire; wish for; hope,True,True,desire|wish,True,True,desire|hope|wish,True,True,verified_strong
1511,ضحية,victim,True,True,victim,True,True,victim,True,True,verified_strong
1512,شاشة,screen,True,True,screen,False,False,,True,True,verified
1513,إستراتيجي,strategic,True,True,strategic,False,False,,True,True,verified
1514,منزلي,domestic; household,False,False,,False,False,,True,True,explicit_review_required
1515,تراث,heritage; inheritance,True,True,heritage|inheritance,False,False,,True,True,verified
1516,جريدة,newspaper,True,True,newspaper,True,True,newspaper,True,True,verified_strong
1517,أبرز,more; most prominent,True,True,more|most|prominent,True,False,,True,True,verified
1518,معدات,equipment; material,True,True,equip,True,True,equip,True,True,verified_strong
1519,حضر,attend; appear,True,True,attend,True,True,attend,True,True,verified_strong
1520,بنية,intention; purpose; desire,True,False,,True,False,,True,True,explicit_review_required
1521,مورد,source; resource,True,True,resource,True,True,resource|source,True,True,verified_strong
1522,مشهد,view; panorama; spectacle,True,True,spectacle|view,True,True,view,True,True,verified_strong
1523,قبول,admission; acceptance,True,True,acceptance,True,True,acceptance,True,True,verified_strong
1524,مصنع,factory; industrial plant,True,True,factory|plant,True,True,factory|industrial|plant,True,True,verified_strong
1525,جامعي,university,False,False,,True,True,university,True,True,verified
1526,مقطع,section; selection; excerpt,True,True,excerpt|section,True,True,section,True,True,verified_strong
1527,تسويق,marketing,True,True,market,True,True,market,True,True,verified_strong
1528,وادي,wadi; valley,False,False,,True,True,valley,True,True,verified
1529,رضي,be pleased; agree; approve,True,True,agree|approve|pleas,True,False,,True,True,verified
1530,حشرة,insect; vermin,True,True,insect,True,True,insect,True,True,verified_strong
1531,مسيحي,Christian,True,True,christian,True,True,christian,True,True,verified_strong
1532,موسيقى,music,True,True,music,True,True,music,True,True,verified_strong
1533,مثال,example; model,True,True,example|model,True,True,example|model,True,True,verified_strong
1534,تحمل,carry; bear; transport,True,True,bear,True,True,bear|carry,True,True,verified_strong
1535,متوقع,expected; anticipated,False,False,,True,False,,True,True,explicit_review_required
1536,سيما,especially,True,False,,False,False,,True,True,explicit_review_required
1537,بسيط,simple; plain,True,True,simple,False,False,,True,True,verified
1538,قضى,execute; perform; decree,True,True,execute|perform,True,True,decree|execute|perform,True,True,verified_strong
1539,عدو,enemy,True,True,enemy,True,True,enemy,True,True,verified_strong
1540,زعيم,leader; head of state,True,True,leader,True,True,head|leader,True,True,verified_strong
1541,حجر,stone,True,True,stone,True,True,stone,True,True,verified_strong
1542,مبدأ,principles; bases,True,True,principl,True,True,base,True,True,verified_strong
1543,تحضير,preparation; production,True,False,,True,True,prepar,True,True,verified
1544,ضابط,officer,True,True,officer,True,True,officer,True,True,verified_strong
1545,حج,pilgrimage; Haj,True,True,pilgrimage,True,False,,True,True,verified
1546,شكر,thankfulness; thanks,True,True,thank|thankfulnes,True,True,thank,True,True,verified_strong
1547,آبد,non-migratory; sedentary,True,False,,False,False,,True,True,explicit_review_required
1548,مساعد,assistant; supporter,True,True,assistant,True,True,assistant|supporter,True,True,verified_strong
1549,تسبب,be caused; be produced; be provoked,True,True,caus,True,True,caus,True,True,verified_strong
1550,متحدث,spokesman; speaker,True,True,speaker|spokesman,True,True,speaker,True,True,verified_strong
1551,صادر,issued; published,True,False,,True,False,,True,True,explicit_review_required
1552,معتمد,authorized; dependable; accredited,True,True,authoriz,True,False,,True,True,verified
1553,نكتة,jokes; wisecracks,True,True,joke,True,True,joke,True,True,verified_strong
1554,فكري,intellectual; mental; spiritual,False,False,,True,True,intellectual,True,True,verified
1555,إمكانية,possibility; capability,True,True,possibility,True,True,capability|possibility,True,True,verified_strong
1556,بلا,without,True,True,without,False,False,,True,True,verified
1557,اللهم,truly; certainly; oh God!; dear God,True,True,god,False,False,,True,True,verified
1558,مالك,money; capital; funds,True,False,,True,False,,True,True,explicit_review_required
1559,غرض,goal; purpose; objective,True,False,,True,True,goal|objective|purpose,True,True,verified
1560,كمية,quantity; amount,True,True,amount|quantity,True,True,amount|quantity,True,True,verified_strong
1561,طول,length; height,True,True,length,True,True,length,True,True,verified_strong
1562,مولد,birthday,True,True,birthday,True,False,,True,True,verified
1563,ذاتي,autonomous; self,True,False,,False,False,,True,True,explicit_review_required
1564,خليجي,(Persian) Gulf,True,True,gulf|persian,True,True,gulf|persian,True,True,verified_strong
1565,زراعي,agricultural; farming,True,True,agricultural,False,False,,True,True,verified
1566,مديرية,administration; management,True,False,,True,False,,True,True,explicit_review_required
1567,مراقبة,surveillance; monitoring,True,True,monitor|surveillance,True,True,surveillance,True,True,verified_strong
1568,تمويل,financing; funding; backing,True,True,fund,True,True,financ|fund,True,True,verified_strong
1569,مقدس,holy; sacred,True,True,holy|sacr,False,False,,True,True,verified
1570,جبهة,front; front line,True,True,front,True,True,front|line,True,True,verified_strong
1571,توقيع,signing,True,True,sign,True,False,,True,True,verified
1572,أجمل,more; most beautiful,True,True,beautiful|more|most,False,False,,True,True,verified
1573,صعيد,level; plane,True,True,level|plane,False,False,,True,True,verified
1574,مسار,path; route,True,True,path|route,True,True,path|route,True,True,verified_strong
1575,إقليم,region; district,True,True,region,True,True,district|region,True,True,verified_strong
1576,سهولة,ease; facility,True,True,ease|facility,False,False,,True,True,verified
1577,صار,become; begin to,True,True,become,True,True,become,True,True,verified_strong
1578,نقد,criticism; critique,True,True,criticism,True,True,criticism,True,True,verified_strong
1579,عادي,ordinary; regular; normal,True,True,normal|ordinary|regular,True,True,normal,True,True,verified_strong
1580,طرح,suggestion; proposal,True,False,,True,False,,True,True,explicit_review_required
1581,مبكر,early,True,True,early,True,True,early,True,True,verified_strong
1582,إيطالي,Italian,True,True,italian,True,True,italian,True,True,verified_strong
1583,تجمع,gathering; assembly,True,True,gather,True,True,assembly|gather,True,True,verified_strong
1584,محاضرة,lecture,True,True,lecture,True,True,lecture,True,True,verified_strong
1585,ثنائي,bilateral; dual,True,False,,False,False,,True,True,explicit_review_required
1586,بث,broadcast; transmission; dissemination,True,True,broadcast|transmission,True,True,transmission,True,True,verified_strong
1587,أشرف,oversee; supervise; manage,True,True,oversee|supervise,False,False,,True,True,verified
1588,آلية,automation; mechanism,True,True,autom|mechanism,True,True,mechanism,True,True,verified_strong
1589,مجمع,assembly; academy,True,True,academy|assembly,True,False,,True,True,verified
1590,مفاوضة,negotiation; discussion,True,True,negoti,False,False,,True,True,verified
1591,أتاح,grant; provide,True,False,,True,True,provide,True,True,verified
1592,ظهور,appearance; emergence,True,True,appearance|emergence,True,True,appearance|emergence,True,True,verified_strong
1593,وسيط,mediator; go-between; intermediary,True,True,intermediary|mediator,True,True,go-between|intermediary|mediator,True,True,verified_strong
1594,حلو,be sweet; be pleasant,True,True,pleasant|sweet,True,True,sweet,True,True,verified_strong
1595,أخضر,green,True,True,green,False,False,,True,True,verified
1596,جلب,acquisition; arraignment,True,True,arraign,True,True,acquisition,True,True,verified_strong
1597,ميزة,distinguishing feature; characteristic; advantage,True,True,advantage|feature,True,True,advantage|characteristic|distinguish,True,True,verified_strong
1598,صوتي,acoustic; vocalic,True,True,acoustic,False,False,,True,True,verified
1599,ثامن,eighth,True,True,eighth,False,False,,True,True,verified
1600,جنة,paradise; garden,True,True,garden|paradise,True,True,paradise,True,True,verified_strong
1601,شعار,slogan; motto,True,True,motto|slogan,True,False,,True,True,verified
1602,شاء,want; desire; wish,True,True,want|wish,True,True,wish,True,True,verified_strong
1603,مستعمل,used; in use,True,True,in use|used,True,True,used,True,True,verified_strong
1604,تجميل,embellishment,True,False,,False,False,,True,True,explicit_review_required
1605,غياب,absence; disappearance,True,True,absence,True,True,absence,True,True,verified_strong
1606,قضائي,judicial; legal,True,True,judicial,False,False,,True,True,verified
1607,كافي,kaf (Arabic letter),False,False,,True,False,,True,True,explicit_review_required
1608,ظاهرة,phenomenon,True,True,phenomenon,True,True,phenomenon,True,True,verified_strong
1609,سماح,magnanimous,True,False,,True,False,,True,True,explicit_review_required
1610,تسليم,handing over; delivery; surrender,True,True,delivery|surrender,True,True,delivery|surrender,True,True,verified_strong
1611,تحديث,updating; renewing,True,False,,False,False,,True,True,explicit_review_required
1612,تكوين,creating; forming,True,False,,True,True,creat,True,True,verified
1613,متقدم,advanced; developed,True,True,advanc,False,False,,True,True,verified
1614,تحقق,be achieved; be realized; be reached,True,True,realiz,True,True,realiz,True,True,verified_strong
1615,ذكي,clever,True,False,,True,False,,True,True,explicit_review_required
1616,مفهوم,concept; notion; sense; meaning; definition,True,True,concept|notion,True,True,concept,True,True,verified_strong
1617,ساهم,participate; contribute,True,True,contribute,True,True,contribute,True,True,verified_strong
1618,عاجل,urgent; speedy,True,True,urgent,True,False,,True,True,verified
1619,مقارنة,comparison,True,True,comparison,True,True,comparison,True,True,verified_strong
1620,ترفيه,opulent; luxurious,True,False,,True,False,,True,True,explicit_review_required
1621,معني,concerned; affected; interested,False,False,,False,False,,True,True,explicit_review_required
1622,ندوة,seminar; symposium,True,True,seminar|symposium,True,False,,True,True,verified
1623,عقاري,mortgage; real estate,True,True,estate|real,False,False,,True,True,verified
1624,سينما,cinema,True,True,cinema,False,False,,True,True,verified
1625,حرارة,temperature; heat; fever,True,True,heat|temperature,True,True,heat|temperature,True,True,verified_strong
1626,قارئ,reader,True,True,reader,True,True,reader,True,True,verified_strong
1627,منشأة,establishment; firm,True,False,,True,True,establish,True,True,verified
1628,تخصصي,specialized,False,False,,False,False,,True,True,explicit_review_required
1629,داعي,inviter; propagandist,False,False,,False,False,,True,True,explicit_review_required
1630,أكاديمي,academic; scholarly,True,True,academic,True,True,academic,True,True,verified_strong
1631,ياباني,Japanese,True,True,japanese,False,False,,True,True,verified
1632,منوع,diverse; mixed,True,True,diverse,False,False,,True,True,verified
1633,حديقة,garden,True,True,garden,False,False,,True,True,verified
1634,ثابت,established; proven; permanent,True,True,permanent,False,False,,True,True,verified
1635,عضوية,membership; affiliation,True,True,membership,True,True,membership,True,True,verified_strong
1636,رحم,have mercy with,True,True,have|mercy,True,True,mercy,True,True,verified_strong
1637,تهمة,accusations; charges,True,False,,True,False,,True,True,explicit_review_required
1638,عدل,justice; fairness,True,True,justice,True,True,justice,True,True,verified_strong
1639,تقنية,technique; technology,True,True,technique|technology,True,True,technology,True,True,verified_strong
1640,هوية,identity card; identity,True,True,identity,True,True,identity,True,True,verified_strong
1641,تصنيف,classification; sorting; compilation,True,True,classific,True,True,classific|sort,True,True,verified_strong
1642,مطلب,quest,True,False,,True,False,,True,True,explicit_review_required
1643,محدود,limited; determined,True,True,limit,False,False,,True,True,verified
1644,تميز,be distinguished; stand out,True,True,distinguish|out|stand,True,True,distinguish|out|stand,True,True,verified_strong
1645,صاروخ,missile; rocket,True,True,missile|rocket,True,True,missile|rocket,True,True,verified_strong
1646,بشرة,good news,True,False,,True,False,,True,True,explicit_review_required
1647,وزن,weight; weighing,True,True,weigh|weight,True,True,weigh|weight,True,True,verified_strong
1648,عطر,perfume,True,True,perfume,True,False,,True,True,verified
1649,فضاء,space; cosmos,True,True,cosmo|space,True,True,space,True,True,verified_strong
1650,منشور,published; spread out,True,True,publish,True,True,publish,True,True,verified_strong
1651,لاجئ,refugee; seeking refuge,True,True,refugee,False,False,,True,True,verified
1652,آلة,instrument; apparatus; appliance; machine,True,True,apparatu|appliance|instru|machine,True,True,instru|machine,True,True,verified_strong
1653,معيار,standard; criterion,True,True,criterion|standard,True,True,criterion|standard,True,True,verified_strong
1654,إلغاء,cancellation; abrogation; repeal,True,True,cancell,True,True,cancell,True,True,verified_strong
1655,منح,grant; award; bestow,True,True,award|bestow|grant,True,True,award|bestow|grant,True,True,verified_strong
1656,أصلي,original; authentic,True,True,authentic|original,True,True,original,True,True,verified_strong
1657,نسائي,women's; feminist; feminine,True,True,women',False,False,,True,True,verified
1658,طبق,according to; conforming with,True,True,conform,True,True,conform,True,True,verified_strong
1659,قاد,lead; guide,True,True,guide|lead,True,True,guide|lead,True,True,verified_strong
1660,طيب,good; pleasant,True,True,good|pleasant,True,False,,True,True,verified
1661,لاحظ,notice; observe,True,True,notice|observe,True,True,notice|observe,True,True,verified_strong
1662,حجز,detention; reservation; confiscation,True,True,confisc|detention|reserv,True,True,detention,True,True,verified_strong
1663,أقرب,soonest; nearer; nearest; more; most likely,True,True,more|most|nearer|nearest,False,False,,True,True,verified
1664,عشرات,scores; tens; dozens,True,False,,False,False,,True,True,explicit_review_required
1665,درهم,dirham,True,True,dirham,True,True,dirham,True,True,verified_strong
1666,ليرة,pound; lira,True,True,lira|pound,False,False,,True,True,verified
1667,فأر,mouse,True,True,mouse,True,True,mouse,True,True,verified_strong
1668,ميناء,port; harbor,True,True,harbor|port,True,True,harbor|port,True,True,verified_strong
1669,مهارة,skill; proficiency,True,True,skill,True,True,proficiency|skill,True,True,verified_strong
1670,نزل,descend; stay,True,True,descend|stay,True,True,descend|stay,True,True,verified_strong
1671,ف,F; 17th; (fils),True,False,,False,False,,True,True,explicit_review_required
1672,ستار,veil; curtain,True,True,curtain|veil,True,True,curtain,True,True,verified_strong
1673,صعوبة,difficulty,True,True,difficulty,True,True,difficulty,True,True,verified_strong
1674,إزالة,removal; elimination,True,True,removal,True,True,elimin|removal,True,True,verified_strong
1675,شغل,work; activity; occupation,True,True,activity|occup|work,True,True,activity|occup|work,True,True,verified_strong
1676,مضيف,host; steward,True,True,host,True,True,host,True,True,verified_strong
1677,عدالة,justice; fairness,True,True,fairnes|justice,False,False,,True,True,verified
1678,مخاطر,daring; venturesome; adventurer,True,True,daring,False,False,,True,True,verified
1679,غريبة,stranger; foreigner,True,False,,False,False,,True,True,explicit_review_required
1680,تجاوز,exceed; disregard,True,False,,True,False,,True,True,explicit_review_required
1681,نات,sway; stagger,False,False,,False,False,,True,True,explicit_review_required
1682,أحسن,better; best,True,True,best|better,False,False,,True,True,verified
1683,مصاب,afflicted; injured; wounded,True,True,injur|wound,True,False,,True,True,verified
1684,جاد,earnest; serious,True,True,earnest|seriou,True,False,,True,True,verified
1685,وحد,alone; only,True,True,alone,True,True,only,True,True,verified_strong
1686,مدرسي,scholastic; school,False,False,,False,False,,True,True,explicit_review_required
1687,نفذ,implement; carry out; accomplish,True,True,carry|imple|out,True,True,accomplish|carry|out,True,True,verified_strong
1688,سكر,sugar,True,True,sugar,True,True,sugar,True,True,verified_strong
1689,سفارة,embassy,True,True,embassy,False,False,,True,True,verified
1690,مؤخر,delayed; deferred,True,False,,False,False,,True,True,explicit_review_required
1691,أعاد,(do) again; re-(do); return; give back,True,True,back|do|return,True,True,again|back|do|give|return,True,True,verified_strong
1692,توجه,send; direct,True,True,direct,True,False,,True,True,verified
1693,عيادة,clinic; outpatient clinic,True,True,clinic,False,False,,True,True,verified
1694,ضيف,guest; visitor,True,True,guest,True,True,guest|visitor,True,True,verified_strong
1695,أنشودة,anthem; hymn; song,False,False,,False,False,,True,True,explicit_review_required
1696,خادم,servant; attendant,True,True,attendant|servant,True,True,attendant|servant,True,True,verified_strong
1697,خطير,serious; grave; dangerous; significant,True,True,dangerou,True,False,,True,True,verified
1698,خليفة,deputy; caliph,True,True,caliph|deputy,False,False,,True,True,verified
1699,شك,doubt,True,True,doubt,True,True,doubt,True,True,verified_strong
1700,ربع,living zone; residence,True,False,,True,False,,True,True,explicit_review_required
1701,مساهمة,participation; contribution,True,True,contribution,False,False,,True,True,verified
1702,وفى,fulfill; carry out,True,True,fulfill,True,False,,True,True,verified
1703,ميدان,field; domain; arena,True,True,field,True,True,field,True,True,verified_strong
1704,شهري,monthly,True,True,monthly,False,False,,True,True,verified
1705,سار,move; march,True,False,,True,True,march,True,True,verified
1706,جمال,beauty,True,True,beauty,True,True,beauty,True,True,verified_strong
1707,تهديد,threat; menace,True,True,threat,False,False,,True,True,verified
1708,ركن,foundation; support; corner,True,True,corner,True,True,corner,True,True,verified_strong
1709,مطر,rain,True,True,rain,True,True,rain,True,True,verified_strong
1710,تغطية,coverage; covering,True,False,,False,False,,True,True,explicit_review_required
1711,ملحق,attache,True,False,,True,False,,True,True,explicit_review_required
1712,دقة,minuteness; accuracy; precision,True,True,accuracy|precision,True,False,,True,True,verified
1713,بر,land; earth,True,True,land,True,True,earth|land,True,True,verified_strong
1714,جاز,be allowed; be possible,True,True,possible,True,False,,True,True,verified
1715,غذاء,food,True,True,food,True,True,food,True,True,verified_strong
1716,مختص,responsible; competent,True,False,,True,False,,True,True,explicit_review_required
1717,مذكرة,reminder; memorandum,True,False,,True,False,,True,True,explicit_review_required
1718,تركيب,installation; assembling,True,True,install,True,False,,True,True,verified
1719,دمعي,lacrimal; tear,False,False,,False,False,,True,True,explicit_review_required
1720,مقدمة,preface; introduction; front part,True,True,front|introduction|part|preface,True,True,front|part,True,True,verified_strong
1721,محرك,motor; engine,True,True,engine|motor,True,True,engine|motor,True,True,verified_strong
1722,دعاء,call; request; invocation,True,True,call|invoc|request,True,False,,True,True,verified
1723,ربح,profit; interest,True,True,interest|profit,True,True,profit,True,True,verified_strong
1724,تاسع,ninth,True,True,ninth,False,False,,True,True,verified
1725,منبر,minbar; pulpit; rostrum,True,True,minbar|pulpit,False,False,,True,True,verified
1726,طقس,weather; climate,True,True,weather,True,True,weather,True,True,verified_strong
1727,تقليدي,traditional; conventional,True,True,conventional|traditional,False,False,,True,True,verified
1728,نهر,river,True,True,river,True,True,river,True,True,verified_strong
1729,إسكندرية,Alexandria,False,False,,False,False,,True,True,explicit_review_required
1730,تسوق,marketing,True,False,,True,True,market,True,True,verified
1731,تولى,take charge of; be in charge of; seize control of,True,True,charge|control|take,True,True,charge|control|seize|take,True,True,verified_strong
1732,شرعي,legitimate; lawful,True,True,lawful,False,False,,True,True,verified
1733,كرتون,cardboard,False,False,,False,False,,True,True,explicit_review_required
1734,جنسية,nationality; citizenship,True,True,citizenship|nationality,True,True,nationality,True,True,verified_strong
1735,تغذية,feeding; nutrition,True,False,,True,True,feed|nutrition,True,True,verified
1736,تجاهل,ignoring; disregard; feigned ignorance,True,True,feign|ignorance,True,True,disregard,True,True,verified_strong
1737,عيش,life; living,True,True,life|living,True,True,life|living,True,True,verified_strong
1738,تعيين,appointing; assignment,True,True,appoint,True,True,appoint|assign,True,True,verified_strong
1739,زيت,oil,True,True,oil,True,True,oil,True,True,verified_strong
1740,إعدادي,preliminary; preparatory,False,False,,False,False,,True,True,explicit_review_required
1741,ذهبي,golden; gilded,True,True,golden,False,False,,True,True,verified
1742,معارض,exhibits; exhibitions; reviews,True,False,,True,True,exhibition,True,True,verified
1743,مؤلف,author; composer,True,True,author,True,True,author,True,True,verified_strong
1744,ليبي,Libyan,True,True,libyan,False,False,,True,True,verified
1745,ملكية,property; ownership,True,True,ownership|property,True,True,ownership|property,True,True,verified_strong
1746,مادي,material; physical,True,True,material|physical,True,True,material|physical,True,True,verified_strong
1747,جواب,answer,True,True,answer,True,True,answer,True,True,verified_strong
1748,مقرر,reporter,True,True,reporter,True,False,,True,True,verified
1749,تخطيط,planning; projecting,True,True,plann,True,True,plann,True,True,verified_strong
1750,بد,escape; avoiding,True,True,avoid|escape,False,False,,True,True,verified
1751,إخباري,news; information,False,False,,False,False,,True,True,explicit_review_required
1752,ضرائب,taxes,True,False,,True,False,,True,True,explicit_review_required
1753,جملة,sentence; clause,True,True,sentence,True,True,sentence,True,True,verified_strong
1754,برج,tower; constellation,True,True,constell|tower,True,True,tower,True,True,verified_strong
1755,آلي,mechanical; automatic,True,True,automatic|mechanical,True,False,,True,True,verified
1756,شر,evil; malice,True,True,evil,True,True,evil,True,True,verified_strong
1757,مخصص,designated; allocated,True,True,allocat,False,False,,True,True,verified
1758,مفتاح,key; switch; wrench,True,True,key,True,True,key,True,True,verified_strong
1759,خص,concern; stipulate; confer,True,True,concern,True,True,concern,True,True,verified_strong
1760,قطري,Qatari,True,True,qatari,False,False,,True,True,verified
1761,حمام,bath,True,True,bath,True,True,bath,True,True,verified_strong
1762,سبع,lion; predatory beast,True,True,beast,True,False,,True,True,verified
1763,عدوان,enemy,True,False,,True,False,,True,True,explicit_review_required
1764,تمتع,enjoy,True,True,enjoy,True,True,enjoy,True,True,verified_strong
1765,حلوى,pastry; dessert; sweets,True,True,dessert|pastry|sweet,True,True,dessert|sweet,True,True,verified_strong
1766,خلية,cell,True,True,cell,True,True,cell,True,True,verified_strong
1767,معاينة,examination; inspection; observation,True,False,,True,True,examin|inspection,True,True,verified
1768,سحب,withdrawal; pulling out; remove,True,True,pull,True,True,out|pull|remove|withdrawal,True,True,verified_strong
1769,تقريب,approximation,True,True,approxim,False,False,,True,True,verified
1770,نصيحة,advice; word of advice,True,True,advice,True,True,advice,True,True,verified_strong
1771,ماكياج,facial make-up,True,False,,False,False,,True,True,explicit_review_required
1772,شجرة,trees,True,True,tree,True,True,tree,True,True,verified_strong
1773,صرح,declare; announce,True,True,announce|declare,True,True,announce|declare,True,True,verified_strong
1774,هما,they (both),True,True,both|they,False,False,,True,True,verified
1775,محادثة,discussion; talk; negotiation,True,True,talk,True,False,,True,True,verified
1776,أدان,condemn; censure,True,True,condemn,True,False,,True,True,verified
1777,مسرحية,play (theater),False,False,,True,True,play|theater,True,True,verified
1778,حديد,iron,True,True,iron,True,True,iron,True,True,verified_strong
1779,برمجة,programming,True,True,programm,True,True,programm,True,True,verified_strong
1780,طبقة,class; category,True,True,clas,True,True,category|clas,True,True,verified_strong
1781,سد,defrayal (of costs),True,False,,True,False,,True,True,explicit_review_required
1782,تجاه,towards; facing,True,True,toward,False,False,,True,True,verified
1783,جدول,schedule; chart,True,True,chart|schedule,True,True,schedule,True,True,verified_strong
1784,عقيدة,doctrine; creed; dogma,True,True,creed,False,False,,True,True,verified
1785,وافق,agree; be in conformity,True,True,agree,True,True,agree,True,True,verified_strong
1786,رمى,throw; fling; shoot,True,True,shoot|throw,True,True,fling|shoot|throw,True,True,verified_strong
1787,جي,G,False,False,,False,False,,True,True,explicit_review_required
1788,سكني,housing; residential,True,True,residential,True,True,residential,True,True,verified_strong
1789,واحة,oasis,True,True,oasi,False,False,,True,True,verified
1790,حضارة,civilization; culture,True,True,civiliz,True,True,civiliz|culture,True,True,verified_strong
1791,عاشر,tenth,True,True,tenth,True,False,,True,True,verified
1792,معجم,dictionary; lexicon,True,True,dictionary,False,False,,True,True,verified
1793,سياق,context; course,True,True,context,True,True,context,True,True,verified_strong
1794,رجع,return,True,True,return,True,True,return,True,True,verified_strong
1795,سبحان,praise,True,True,praise,False,False,,True,True,verified
1796,إنسانية,humanity,True,True,humanity,False,False,,True,True,verified
1797,سطح,roof; terrace,True,True,roof,True,True,roof,True,True,verified_strong
1798,أقر,ratify; accept,True,True,ratify,True,True,accept,True,True,verified_strong
1799,خيري,charitable; philanthropic,True,True,charitable,False,False,,True,True,verified
1800,غالب,majority; predominant,True,True,majority|predominant,True,False,,True,True,verified
1801,سقوط,fall; collapse; crash (aircraft),True,True,fall,True,True,fall,True,True,verified_strong
1802,إضافي,additional; supplementary,True,True,additional,False,False,,True,True,verified
1803,بقية,remainder; remnant,True,True,remainder,True,True,remainder|remnant,True,True,verified_strong
1804,صيف,summer,True,True,summer,True,True,summer,True,True,verified_strong
1805,تجديد,renovation; renewal,True,True,renewal,True,False,,True,True,verified
1806,نادر,rare; unusual; infrequent,True,True,rare|unusual,False,False,,True,True,verified
1807,طبخ,cooking; cuisine,True,True,cook,True,True,cook|cuisine,True,True,verified_strong
1808,هجرة,emigration; exodus; Hegira,True,True,emigr|hegira,True,True,emigr,True,True,verified_strong
1809,ملاحظة,observation; remark,True,True,observ|remark,True,True,observ|remark,True,True,verified_strong
1810,جماعي,social; common; collective,False,False,,True,True,collective,True,True,verified
1811,حامل,bearing; carrying,True,False,,True,False,,True,True,explicit_review_required
1812,شدد,strengthen; intensify; emphasize,True,True,emphasize|intensify,True,True,emphasize|intensify,True,True,verified_strong
1813,مظلة,umbrella,True,True,umbrella,True,True,umbrella,True,True,verified_strong
1814,صحراء,desert,True,True,desert,True,True,desert,True,True,verified_strong
1815,رحمة,compassion; mercy,True,True,compassion|mercy,True,True,compassion|mercy,True,True,verified_strong
1816,لائحة,list; table; schedule,True,True,list,True,True,list,True,True,verified_strong
1817,أمان,safety; protection,True,True,protection|safety,True,True,protection,True,True,verified_strong
1818,حاسب,calculator; computer,True,True,computer,True,True,computer,True,True,verified_strong
1819,زميل,colleague; associate; companion,True,True,colleague,True,True,associate|colleague|companion,True,True,verified_strong
1820,مخرج,screen; stage director,True,True,director,True,False,,True,True,verified
1821,سعادة,happiness,True,True,happines,True,True,happines,True,True,verified_strong
1822,متاح,provided; available; granted,True,True,available|grant,False,False,,True,True,verified
1823,مبارك,charities; benefactions,True,False,,False,False,,True,True,explicit_review_required
1824,إغلاق,locking; closing; barring,True,False,,True,False,,True,True,explicit_review_required
1825,سلة,basket,True,True,basket,True,True,basket,True,True,verified_strong
1826,منقول,conveyed; transferred; mobile,True,False,,False,False,,True,True,explicit_review_required
1827,سم,poison,True,True,poison,True,True,poison,True,True,verified_strong
1828,سيادة,sovereignty; supremacy; Excellency,True,True,sovereignty,True,False,,True,True,verified
1829,محور,axis; axle; pivot,True,True,axis|pivot,True,True,axis,True,True,verified_strong
1830,قطار,train,True,True,train,True,True,train,True,True,verified_strong
1831,مفيد,useful; beneficial,True,True,beneficial|useful,False,False,,True,True,verified
1832,يدوي,manual; hand,True,True,manual,False,False,,True,True,verified
1833,ولادة,birth; childbearing,True,True,birth|childbear,True,True,birth,True,True,verified_strong
