"Front","Back"
"شکر کرنا","Translations:
EN: to give thanks / to be grateful
AR: شَكَرَ
FR: remercier / être reconnaissant

Definition:
(EN) Compound verb used to express gratitude to God or to another person.

Example: اللہ کا شکر کرو۔

Translation: Give thanks to Allah.

Root Word: Arabic 'shukr'.

Synonyms: احسان ماننا, ممنون ہونا"
"صبر کرنا","Translations:
EN: to have patience / to endure / to wait
AR: صَبَرَ
FR: patienter / endurer

Definition:
(EN) Compound verb expressing the act of remaining calm and steadfast during difficult times or while waiting.

Example: تھوڑا صبر کرو۔

Translation: Have a little patience.

Root Word: Arabic 'ṣabr'.

Synonyms: تحمل کرنا, برداشت کرنا"
"بھروسہ کرنا","Translations:
EN: to trust / to rely on / to depend
AR: اِعْتَمَدَ عَلَى / وَثِقَ بِـ
FR: faire confiance / compter sur

Definition:
(EN) Compound verb expressing the act of having confidence in someone or something.

Example: مجھ پر بھروسہ کرو۔

Translation: Trust me.

Root Word: Sanskrit 'bharosa'.

Synonyms: اعتبار کرنا, توکل کرنا"
"یقین کرنا","Translations:
EN: to believe / to trust / to be sure
AR: صَدَّقَ / آمَنَ بِـ
FR: croire / avoir la certitude

Definition:
(EN) Compound verb expressing the act of accepting something as true or having firm conviction.

Example: میری بات کا یقین کرو۔

Translation: Believe my word (Believe me).

Root Word: Arabic 'yaqeen'.

Synonyms: ماننا, سچ سمجھنا"
"شک کرنا","Translations:
EN: to doubt / to suspect
AR: شَكَّ / اِرْتَابَ
FR: douter / suspecter

Definition:
(EN) Compound verb expressing a lack of certainty or suspicion about someone or something.

Example: کسی پر بلاوجہ شک نہ کرو۔

Translation: Do not doubt anyone without reason.

Root Word: Arabic 'shak'.

Synonyms: شبہ کرنا, وسوسہ کرنا"
"فکر کرنا","Translations:
EN: to worry / to think / to care / to plan
AR: قَلِقَ / اِهْتَمَّ / فَكَّرَ
FR: s'inquiéter / se soucier de

Definition:
(EN) Compound verb with dual meanings: to be anxious about something or to think/reflect deeply.

Example: فکر نہ کرو، سب ٹھیک ہو جائے گا۔

Translation: Do not worry, everything will be fine.

Root Word: Arabic 'fikr'.

Synonyms: پریشان ہونا, سوچنا"
"غصہ کرنا","Translations:
EN: to be angry / to get mad
AR: غَضِبَ
FR: se fâcher / être en colère

Definition:
(EN) Compound verb expressing the feeling of annoyance, displeasure, or hostility.

Example: مجھ پر غصہ کیوں کر رہے ہو؟

Translation: Why are you being angry with me?

Root Word: Arabic 'ghuṣṣa'.

Synonyms: ناراض ہونا, برافروختہ ہونا"
"نفرت کرنا","Translations:
EN: to hate / to loathe
AR: كَرِهَ / مَقَتَ
FR: haïr / détester

Definition:
(EN) Compound verb expressing an intense feeling of dislike or aversion.

Example: جھوٹ سے نفرت کرو۔

Translation: Hate lies.

Root Word: Arabic 'nafrat'.

Synonyms: بیزاری ظاہر کرنا, کراہت کرنا"
"محبت کرنا","Translations:
EN: to love / to have affection
AR: أَحَبَّ
FR: aimer

Definition:
(EN) (Similar to pyār karnā, but often used for deeper or more formal love). To love.

Example: اپنے ملک سے محبت کرو۔

Translation: Love your country.

Root Word: Arabic 'muḥabbat'.

Synonyms: الفت رکھنا, عشق کرنا"
"پسند کرنا","Translations:
EN: to like / to choose / to prefer
AR: أَعْجَبَ بِـ / اِخْتَارَ
FR: aimer / apprécier / préférer

Definition:
(EN) Compound verb expressing the act of finding something agreeable or making a choice.

Example: میں اسے پسند کرتا ہوں۔

Translation: I like him/it.

Root Word: Persian 'pasand'.

Synonyms: اچھا سمجھنا, منتخب کرنا"
"ناپسند کرنا","Translations:
EN: to dislike
AR: لَمْ يُعْجَب بِـ
FR: ne pas aimer / déplaire

Definition:
(EN) Compound verb expressing the act of not liking something.

Example: وہ شور کو ناپسند کرتا ہے۔

Translation: He dislikes noise.

Root Word: Urdu 'nā-' + 'pasand'.

Synonyms: برا سمجھنا, کراہت کرنا"
"تعریف کرنا","Translations:
EN: to praise / to define / to compliment
AR: مَدَحَ / عَرَّفَ
FR: louer / complimenter / définir

Definition:
(EN) Compound verb expressing approval or admiration, or providing a definition of a word.

Example: اس کے کام کی تعریف کرو۔

Translation: Praise his work.

Root Word: Arabic 'taʿreef'.

Synonyms: سراہنا, توصیف کرنا"
"برائی کرنا","Translations:
EN: to backbite / to speak ill / to do evil
AR: اِغْتَابَ / فَعَلَ السُّوءَ
FR: médire / faire du mal

Definition:
(EN) Compound verb meaning to speak badly about someone in their absence or to commit a bad deed.

Example: کسی کی پیٹھ پیچھے برائی نہ کرو۔

Translation: Do not backbite (speak ill) behind anyone's back.

Root Word: Urdu 'burāʾī'.

Synonyms: غیبت کرنا, عیب نکالنا"
"شکایت کرنا","Translations:
EN: to complain
AR: اِشْتَكَى
FR: se plaindre

Definition:
(EN) Compound verb expressing dissatisfaction or annoyance about something to someone else.

Example: اس نے مینیجر سے شکایت کی۔

Translation: He complained to the manager.

Root Word: Arabic 'shikāyat'.

Synonyms: گلہ کرنا, شکوہ کرنا"
"مشورہ دینا","Translations:
EN: to advise / to suggest / to consult
AR: نَصَحَ / اِقْتَرَحَ
FR: conseiller / suggérer

Definition:
(EN) Compound verb expressing the act of providing a recommendation or guidance to someone.

Example: میں آپ کو یہ مشورہ دوں گا۔

Translation: I will give you this advice.

Root Word: Arabic 'mashwara'.

Synonyms: نصیحت کرنا, تجویز دینا"
"حکم ماننا","Translations:
EN: to obey / to follow an order
AR: أَطَاعَ / اِتَّبَعَ الأَمْر
FR: obéir / suivre un ordre

Definition:
(EN) Compound verb expressing the act of following a command or instruction given by an authority.

Example: بڑوں کا حکم مانو۔

Translation: Obey the elders.

Root Word: Arabic 'ḥukm' + Urdu 'mānnā'.

Synonyms: فرمانبرداری کرنا, اتباع کرنا"
"انتظار کروانا","Translations:
EN: to make someone wait
AR: جَعَلَهُ يَنْتَظِرُ
FR: faire attendre quelqu'un

Definition:
(EN) Causative compound verb meaning to cause another person to stay in a place until one arrives or something happens.

Example: کسی کو انتظار کروانا اچھی بات نہیں ہے۔

Translation: It is not a good thing to make someone wait.

Root Word: Arabic 'intiẓār'.

Synonyms: روکنا, ٹھہرانا"
"یاد دلانا","Translations:
EN: to remind
AR: ذَكَّرَ
FR: rappeler

Definition:
(EN) Compound verb meaning to cause someone to remember something they might have forgotten.

Example: مجھے میرا وعدہ یاد دلانا۔

Translation: Remind me of my promise.

Root Word: Persian 'yād' + Urdu 'dilānā'.

Synonyms: جتانا, متنبہ کرنا"
"سمجھ میں آنا","Translations:
EN: to be understood / to make sense
AR: فُهِمَ / صَارَ مَفْهُومًا
FR: être compris / avoir du sens

Definition:
(EN) Idiomatic compound verb expressing that something has become clear to the subject.

Example: کیا تمھاری سمجھ میں یہ بات آئی؟

Translation: Did this matter come into your understanding? (Did you understand this?).

Root Word: Sanskrit 'sambodhana'.

Synonyms: پتا چلنا, ذہن نشین ہونا"
"پتا چلنا","Translations:
EN: to find out / to come to know / to discover
AR: اِكْتَشَفَ / عَرَفَ
FR: découvrir / apprendre (nouvelle)

Definition:
(EN) Idiomatic compound verb indicating the discovery of information or a fact.

Example: مجھے آج پتا چلا۔

Translation: I found out today.

Root Word: Sanskrit 'pattra' (leaf/address) + Urdu 'chalnā'.

Synonyms: معلوم ہونا, خبر ہونا"
"کام آنا","Translations:
EN: to be of use / to be useful / to be martyred (context dependent)
AR: نَفَعَ / كَانَ مُفِيدًا / اِسْتُشْهِدَ
FR: être utile / servir / être martyrisé

Definition:
(EN) Compound verb meaning to be helpful in a situation, or specifically to die for a cause (in military/heroic contexts).

Example: یہ کتاب تمھارے کام آئے گی۔

Translation: This book will be of use to you.

Root Word: Sanskrit 'karma'.

Synonyms: مفید ہونا, کارآمد ہونا"
"پیش آنا","Translations:
EN: to occur / to happen / to behave
AR: حَدَثَ / وَقَعَ / تَعَامَلَ
FR: arriver / se produire / se comporter

Definition:
(EN) Compound verb meaning for an event to happen or describing how one conducts oneself toward others.

Example: میرے ساتھ اچھا سلوک پیش آیا۔

Translation: I was treated well (Good behavior occurred with me).

Root Word: Persian 'pesh'.

Synonyms: واقع ہونا, سلوک کرنا"
"نظر آنا","Translations:
EN: to be visible / to appear / to be seen
AR: بَدَا / ظَهَرَ
FR: être visible / apparaître

Definition:
(EN) Compound verb indicating that something can be perceived with the eyes.

Example: دور سے پہاڑ نظر آ رہے ہیں۔

Translation: Mountains are visible from afar.

Root Word: Arabic 'naẓar'.

Synonyms: دکھائی دینا, ظاہر ہونا"
"سنائی دینا","Translations:
EN: to be audible / to be heard
AR: سُمِعَ
FR: être audible / se faire entendre

Definition:
(EN) Compound verb indicating that a sound is reaching the ears.

Example: کیا تمھیں شور سنائی دے رہا ہے؟

Translation: Is the noise audible to you? (Can you hear the noise?).

Root Word: Sanskrit 'śravaṇa'.

Synonyms: سنائی آنا, آواز آنا"
"دکھائی دینا","Translations:
EN: to be visible / to appear
AR: ظَهَرَ / رُؤِيَ
FR: paraître / être visible

Definition:
(EN) Compound verb used to indicate that something is becoming apparent or can be seen.

Example: چاند دکھائی دے رہا ہے۔

Translation: The moon is appearing (visible).

Root Word: Sanskrit 'darśana'.

Synonyms: نظر آنا, سامنے آنا"
"محسوس ہونا","Translations:
EN: to be felt / to be perceived / to seem
AR: شُعِرَ بِـ / بَدَا
FR: être ressenti / sembler

Definition:
(EN) Compound verb expressing a sensation or a feeling that is perceived by the mind or body.

Example: مجھے سردی محسوس ہو رہی ہے۔

Translation: I am feeling cold.

Root Word: Arabic 'maḥsūs'.

Synonyms: پتا چلنا, لگنا"
"معلوم کرنا","Translations:
EN: to find out / to inquire / to ascertain
AR: اِسْتَفْسَرَ / عَرَفَ
FR: se renseigner / s'informer

Definition:
(EN) Compound verb meaning to make an effort to obtain information or to verify a fact.

Example: راستہ معلوم کرو۔

Translation: Find out (Inquire about) the way.

Root Word: Arabic 'maʿlūm'.

Synonyms: دریافت کرنا, پتا لگانا"
"تحقیق کرنا","Translations:
EN: to research / to investigate / to verify
AR: بَحَثَ / حَقَّقَ
FR: rechercher / enquêter

Definition:
(EN) Compound verb meaning to conduct a detailed study or investigation into a matter.

Example: اس معاملے کی تحقیق کرو۔

Translation: Investigate (Research) this matter.

Root Word: Arabic 'taḥqeeq'.

Synonyms: چھان بین کرنا, تفتیش کرنا"
"غور کرنا","Translations:
EN: to ponder / to consider / to meditate
AR: تَأَمَّلَ / تَدَبَّرَ
FR: réfléchir / méditer

Definition:
(EN) Compound verb meaning to think deeply or carefully about something.

Example: میری بات پر غور کرو۔

Translation: Ponder over my word.

Root Word: Arabic 'ghaur'.

Synonyms: سوچ بچار کرنا, دھیان دینا"
"دھیان دینا","Translations:
EN: to pay attention / to focus / to care
AR: اِهْتَمَّ / أَعَارَ اِنْتِبَاهًا
FR: faire attention / se concentrer

Definition:
(EN) Compound verb expressing the act of directing one's mind or attention toward something specific.

Example: اپنی پڑھائی پر دھیان دو۔

Translation: Pay attention to your studies.

Root Word: Sanskrit 'dhyāna'.

Synonyms: توجہ دینا, دھیان کرنا"
"خیال رکھنا","Translations:
EN: to take care / to look after / to keep in mind
AR: اِعْتَنَى بِـ / اِنْتَبَهَ إِلَى
FR: prendre soin de / veiller sur

Definition:
(EN) Compound verb meaning to watch over someone/something or to remember a particular fact.

Example: اپنا خیال رکھنا۔

Translation: Take care of yourself.

Root Word: Arabic 'khayāl' + Urdu 'rakhnā'.

Synonyms: دیکھ بھال کرنا, حفاظت کرنا"
"دھیان رکھنا","Translations:
EN: to be careful / to pay attention / to keep in mind
AR: اِحْتَرَزَ / اِنْتَبَهَ
FR: être prudent / garder à l'esprit

Definition:
(EN) (Similar to dhyān denā, but often refers to continuous awareness or caution). To be careful.

Example: چلتے ہوئے دھیان رکھنا۔

Translation: Be careful while walking.

Root Word: Sanskrit 'dhyāna'.

Synonyms: خبردار رہنا, احتیاط کرنا"
"پروا کرنا","Translations:
EN: to care / to mind / to be concerned
AR: اِهْتَمَّ / بَالَى
FR: se soucier de / s'inquiéter

Definition:
(EN) Compound verb expressing the act of being concerned about something or someone.

Example: وہ کسی کی پروا نہیں کرتا۔

Translation: He does not care about anyone.

Root Word: Persian 'parwā'.

Synonyms: فکر کرنا, پرواہ ہونا"
"ہمت کرنا","Translations:
EN: to dare / to have courage / to venture
AR: جَرُؤَ / تَشَجَّعَ
FR: oser / avoir du courage

Definition:
(EN) Compound verb expressing the act of showing bravery or resolving to do something difficult.

Example: آگے بڑھنے کی ہمت کرو۔

Translation: Have the courage to move forward.

Root Word: Arabic 'himmat'.

Synonyms: جرات کرنا, حوصلہ کرنا"
"مقابلہ کرنا","Translations:
EN: to compete / to face / to oppose
AR: تَنَافَسَ / وَاجَهَ
FR: rivaliser / faire face à

Definition:
(EN) Compound verb meaning to take part in a contest or to confront a difficult situation/person.

Example: دشمن کا مقابلہ کرو۔

Translation: Face (Oppose) the enemy.

Root Word: Arabic 'muqābala'.

Synonyms: سامنا کرنا, ٹکر لینا"
"دشمنی کرنا","Translations:
EN: to be hostile / to act as an enemy
AR: عَادَى
FR: être hostile / agir en ennemi

Definition:
(EN) Compound verb expressing the act of showing enmity or being in a state of conflict with someone.

Example: بلاوجہ کسی سے دشمنی نہ کرو۔

Translation: Do not be hostile toward anyone without reason.

Root Word: Persian 'dushmanī'.

Synonyms: عداوت رکھنا, بیر کرنا"
"دوستی کرنا","Translations:
EN: to make friends / to befriend
AR: صَادَقَ
FR: se lier d'amitié

Definition:
(EN) Compound verb expressing the act of establishing a friendly relationship with someone.

Example: اچھی کتابوں سے دوستی کرو۔

Translation: Make friends with good books.

Root Word: Persian 'dostī'.

Synonyms: یارانہ گانٹھنا, رفاقت کرنا"
"نیکی کرنا","Translations:
EN: to do good / to act virtuously
AR: فَعَلَ الخَيْرَ / أَحْسَنَ
FR: faire le bien / agir avec vertu

Definition:
(EN) Compound verb expressing the act of performing a good or righteous deed.

Example: ہمیشہ نیکی کرو۔

Translation: Always do good.

Root Word: Persian 'nekī'.

Synonyms: احسان کرنا, بھلائی کرنا"
"گناہ کرنا","Translations:
EN: to sin / to commit a transgression
AR: أَذْنَبَ / اِرْتَكَبَ إِثْمًا
FR: pécher / commettre une transgression

Definition:
(EN) Compound verb expressing the act of violating a religious or moral law.

Example: گناہ کرنا انسان کو تباہ کرتا ہے۔

Translation: Sinning destroys a human being.

Root Word: Persian 'gunāh'.

Synonyms: خطا کرنا, جرم کرنا"
"غلطی کرنا","Translations:
EN: to make a mistake / to err
AR: أَخْطَأَ
FR: faire une erreur / se tromper

Definition:
(EN) Compound verb expressing the act of doing something incorrectly or making a wrong judgment.

Example: ہم سب غلطی کرتے ہیں۔

Translation: We all make mistakes.

Root Word: Arabic 'ghalaṭ'.

Synonyms: خطا کرنا, بھول کرنا"
"جدوجہد کرنا","Translations:
EN: to struggle / to strive / to exert effort
AR: نَافَحَ / جَاهَدَ
FR: lutter / s'efforcer

Definition:
(EN) Compound verb expressing the act of making a continuous and difficult effort to achieve something.

Example: آزادی کے لیے جدوجہد کرنا۔

Translation: To struggle for freedom.

Root Word: Arabic 'jadd-o-jahd'.

Synonyms: کوشش کرنا, سعی کرنا"
"تعاون کرنا","Translations:
EN: to cooperate / to collaborate
AR: تَعَاوَنَ
FR: coopérer / collaborer

Definition:
(EN) Compound verb expressing the act of working together with others toward a common goal.

Example: ایک دوسرے سے تعاون کرو۔

Translation: Cooperate with each other.

Root Word: Arabic 'taʿāwun'.

Synonyms: مدد کرنا, ہاتھ بٹانا"
"انتظام کرنا","Translations:
EN: to arrange / to manage / to organize
AR: رَتَّبَ / نَظَّمَ
FR: organiser / gérer

Definition:
(EN) Compound verb expressing the act of planning or setting up an event, system, or space.

Example: تقریب کا انتظام کرو۔

Translation: Arrange (Organize) the event.

Root Word: Arabic 'intiẓām'.

Synonyms: بندوبست کرنا, ترتیب دینا"
"صرف کرنا","Translations:
EN: to spend / to consume / to use up
AR: أَنْفَقَ / صَرَفَ
FR: dépenser / consommer

Definition:
(EN) Compound verb meaning to use money, time, or energy for a purpose.

Example: وقت کو صحیح کاموں میں صرف کرو۔

Translation: Spend time in correct (good) works.

Root Word: Arabic 'ṣarf'.

Synonyms: خرچ کرنا, استعمال کرنا"
"تبدیل کرنا","Translations:
EN: to change / to exchange / to transform
AR: غَيَّرَ / حَوَّلَ
FR: changer / transformer

Definition:
(EN) Compound verb expressing the act of making something different or replacing one thing with another.

Example: اپنی عادتیں تبدیل کرو۔

Translation: Change your habits.

Root Word: Arabic 'tabdeel'.

Synonyms: بدلنا, تبدیل لانا"
"بدلہ لینا","Translations:
EN: to take revenge / to retaliate
AR: اِنْتَقَمَ
FR: se venger

Definition:
(EN) Compound verb expressing the act of punishing someone who has harmed you.

Example: میں اس سے بدلہ لوں گا۔

Translation: I will take revenge from him.

Root Word: Arabic 'badla'.

Synonyms: انتقام لینا, حساب چکانا"
"بدلہ دینا","Translations:
EN: to reward / to compensate / to pay back
AR: جَازَى / كَافَأَ
FR: récompenser / compenser

Definition:
(EN) Compound verb expressing the act of giving something in return for a service, favor, or harm.

Example: اللہ آپ کو اس کا بدلہ دے۔

Translation: May Allah reward (compensate) you for this.

Root Word: Arabic 'badla'.

Synonyms: اجر دینا, صلہ دینا"
"انصاف کرنا","Translations:
EN: to do justice / to be fair
AR: أَنْصَفَ / عَدَلَ
FR: faire justice / être juste

Definition:
(EN) Compound verb expressing the act of treating people fairly and according to the law/truth.

Example: ہمیشہ انصاف کرو۔

Translation: Always do justice.

Root Word: Arabic 'inṣāf'.

Synonyms: عدل کرنا, حق دینا"
"ظلم کرنا","Translations:
EN: to oppress / to act cruelly / to do injustice
AR: ظَلَمَ
FR: opprimer / être cruel

Definition:
(EN) Compound verb expressing the act of treating someone with cruelty or taking away their rights.

Example: کسی پر ظلم نہ کرو۔

Translation: Do not oppress anyone.

Root Word: Arabic 'ẓulm'.

Synonyms: زیادتی کرنا, جفا کرنا"
"چوری کرنا","Translations:
EN: to steal / to thieve
AR: سَرَقَ
FR: voler / dérober

Definition:
(EN) Compound verb expressing the act of taking something that belongs to someone else without permission.

Example: چوری کرنا گناہ ہے۔

Translation: Stealing is a sin.

Root Word: Sanskrit 'caura'.

Synonyms: سرقہ کرنا, چرانا"
"قتل کرنا","Translations:
EN: to kill / to murder
AR: قَتَلَ
FR: tuer / assassiner

Definition:
(EN) Compound verb expressing the act of ending a life intentionally.

Example: کسی کا ناحق قتل کرنا حرام ہے۔

Translation: To murder someone unjustly is forbidden.

Root Word: Arabic 'qatl'.

Synonyms: ہلاک کرنا, جان لیناہ"
"دھوکہ دینا","Translations:
EN: to deceive / to cheat / to betray
AR: خَدَعَ / غَشَّ
FR: tromper / duper

Definition:
(EN) Compound verb expressing the act of misleading someone through lies or trickery.

Example: کسی کو دھوکہ نہ دو۔

Translation: Do not deceive (cheat) anyone.

Root Word: Sanskrit 'dhokkha'.

Synonyms: فریب دینا, دغا کرنا"
"جھوٹ بولنا","Translations:
EN: to lie / to tell a lie
AR: كَذَبَ
FR: mentir

Definition:
(EN) Compound verb expressing the act of stating something that one knows is not true.

Example: جھوٹ بولنا بری عادت ہے۔

Translation: Telling lies is a bad habit.

Root Word: Sanskrit 'juṣṭa'.

Synonyms: کذب بیانی کرنا, غلط بیانی کرنا"
"سچ بولنا","Translations:
EN: to speak the truth
AR: صَدَقَ
FR: dire la vérité

Definition:
(EN) Compound verb expressing the act of stating facts as they are.

Example: ہمیشہ سچ بولنا چاہیے۔

Translation: One should always speak the truth.

Root Word: Sanskrit 'satya'.

Synonyms: سچائی بیان کرنا, حق گوئی کرنا"
"وعدہ توڑنا","Translations:
EN: to break a promise
AR: أَخْلَفَ الوَعْدَ
FR: rompre une promesse

Definition:
(EN) Compound verb expressing the failure to fulfill a commitment or pledge made earlier.

Example: وعدہ توڑنا منافقت کی نشانی ہے۔

Translation: Breaking a promise is a sign of hypocrisy.

Root Word: Arabic 'waʿda' + Urdu 'toṛnā'.

Synonyms: عہد شکنی کرنا, مکر جانا"
"وعدہ نبھانا","Translations:
EN: to keep a promise / to fulfill a pledge
AR: أَوْفَى بِالوَعْدِ
FR: tenir une promesse

Definition:
(EN) Compound verb expressing the act of successfully fulfilling a commitment.

Example: اپنا وعدہ نبھاؤ۔

Translation: Keep (Fulfill) your promise.

Root Word: Arabic 'waʿda' + Sanskrit 'nirvāhaṇa'.

Synonyms: وفا کرنا, پورا کرنا"
"عزت کرنا","Translations:
EN: to respect / to honor / to value
AR: اِحْتَرَمَ / أَكْرَمَ
FR: respecter / honorer

Definition:
(EN) Compound verb expressing the act of showing high regard or esteem for someone.

Example: اپنے استادوں کی عزت کرو۔

Translation: Respect your teachers.

Root Word: Arabic 'ʿizzat'.

Synonyms: احترام کرنا, تکریم کرنا"
"ذلیل کرنا","Translations:
EN: to humiliate / to insult / to degrade
AR: أَذَلَّ / أَهَانَ
FR: humilier / insulter

Definition:
(EN) Compound verb expressing the act of making someone feel ashamed or lower in status.

Example: کسی کو سب کے سامنے ذلیل نہ کرو۔

Translation: Do not humiliate anyone in front of everyone.

Root Word: Arabic 'ẓaleel'.

Synonyms: رسوا کرنا, تذلیل کرنا"
"فخر کرنا","Translations:
EN: to be proud / to take pride in
AR: اِفْتَخَرَ
FR: être fier / s'enorgueillir

Definition:
(EN) Compound verb expressing a feeling of deep pleasure or satisfaction in one's own or another's achievements.

Example: مجھے تم پر فخر ہے۔

Translation: I am proud of you.

Root Word: Arabic 'fakhr'.

Synonyms: ناز کرنا, اترانا"
"احسان کرنا","Translations:
EN: to do a favor / to be kind / to bestow
AR: أَحْسَنَ / تَفَضَّلَ
FR: faire une faveur / être bon

Definition:
(EN) Compound verb expressing the act of doing something good for someone without expecting anything in return.

Example: کسی پر احسان کر کے جتاؤ مت۔

Translation: Do not boast after doing a favor for someone.

Root Word: Arabic 'iḥsān'.

Synonyms: بھلائی کرنا, مدد کرنا"
"احسان ماننا","Translations:
EN: to be grateful / to acknowledge a favor
AR: اِعْتَرَفَ بِالجَمِيلِ / شَكَرَ
FR: être reconnaissant / avouer une faveur

Definition:
(EN) Compound verb expressing the act of feeling or showing gratitude for someone's kindness.

Example: میں آپ کا احسان مانتا ہوں۔

Translation: I acknowledge (am grateful for) your favor.

Root Word: Arabic 'iḥsān' + Urdu 'mānnā'.

Synonyms: ممنون ہونا, مشکور ہونا"
"شکر ادا کرنا","Translations:
EN: to express gratitude / to thank
AR: أَعْرَبَ عَنِ الشُّكْرِ
FR: exprimer sa gratitude / remercier

Definition:
(EN) (Formal version of shukr karnā). Compound verb used to formally thank someone or God.

Example: ہمیں ہر حال میں اللہ کا شکر ادا کرنا چاہیے۔

Translation: We should express gratitude to Allah in every situation.

Root Word: Arabic 'shukr' + 'adā'.

Synonyms: شکریہ ادا کرنا, ممنون ہونا"
"معذرت کرنا","Translations:
EN: to apologize / to excuse oneself
AR: اِعْتَذَرَ
FR: s'excuser / présenter des excuses

Definition:
(EN) Compound verb expressing regret for a mistake or declining an invitation politely.

Example: میں اپنی تاخیر پر معذرت کرتا ہوں۔

Translation: I apologize for my delay.

Root Word: Arabic 'maʿẓirat'.

Synonyms: معافی مانگنا, عذر پیش کرنا"
"معافی مانگنا","Translations:
EN: to ask for forgiveness / to apologize
AR: طَلَبَ المَعْفِرَةَ / اِسْتَعْفَى
FR: demander pardon

Definition:
(EN) Compound verb expressing a direct request for forgiveness from someone for a wrong done.

Example: اپنی غلطی پر معافی مانگو۔

Translation: Ask for forgiveness for your mistake.

Root Word: Arabic 'muʿāfī' + Urdu 'māngnā'.

Synonyms: عفو چاہنا, معذرت کرنا"
"تلافی کرنا","Translations:
EN: to compensate / to make up for / to redress
AR: عَوَّضَ / تَدَارَكَ
FR: compenser / rattraper

Definition:
(EN) Compound verb expressing the act of making amends for a loss, damage, or mistake.

Example: اس نقصان کی تلافی کون کرے گا؟

Translation: Who will compensate for (make up for) this loss?

Root Word: Arabic 'talāfī'.

Synonyms: ازالہ کرنا, بدلہ دینا"
"بدنام کرنا","Translations:
EN: to defame / to slander / to bring a bad name
AR: شَهَّرَ بِـ / شَوَّهَ السُّمْعَةَ
FR: diffamer / calomnier

Definition:
(EN) Compound verb expressing the act of harming someone's reputation through false or malicious talk.

Example: کسی کو ناحق بدنام نہ کرو۔

Translation: Do not defame anyone unjustly.

Root Word: Persian 'bad-nām'.

Synonyms: رسوا کرنا, عیب لگانا"
"نیک نامی کمانا","Translations:
EN: to earn a good name / to build a reputation
AR: كَسَبَ سُمْعَةً طَيِّبَةً
FR: se faire une bonne réputation

Definition:
(EN) Idiomatic compound verb meaning to achieve respect and honor through good deeds.

Example: محنت سے نیک نامی کماؤ۔

Translation: Earn a good name through hard work.

Root Word: Persian 'nek-nāmī' + Urdu 'kamānā'.

Synonyms: عزت پانا, نام پیدا کرنا"
"مشہوری پانا","Translations:
EN: to gain fame / to become famous
AR: اِشْتَهَرَ / نَالَ شُهْرَةً
FR: devenir célèbre / gagner en notoriété

Definition:
(EN) Compound verb expressing the act of becoming widely known to the public.

Example: اس نے بہت جلد مشہوری پائی۔

Translation: He gained fame very quickly.

Root Word: Arabic 'mashhūr'.

Synonyms: نام پانا, مشہور ہونا"
"بدزبانی کرنا","Translations:
EN: to use foul language / to be rude / to speak harshly
AR: أَسَاءَ التَّعْبِيرَ / شَتَمَ
FR: être grossier / mal parler

Definition:
(EN) Compound verb expressing the act of using insulting or disrespectful words.

Example: بڑوں کے سامنے بدزبانی نہ کرو۔

Translation: Do not use foul language (be rude) in front of elders.

Root Word: Persian 'bad-zubānī'.

Synonyms: گالی دینا, بدتمیزی کرنا"
"گالی دینا","Translations:
EN: to abuse / to curse / to swear at
AR: شَتَمَ / سَبَّ
FR: insulter / jurer contre

Definition:
(EN) Compound verb expressing the act of using profane or highly offensive language toward someone.

Example: گالی دینا شریفوں کا کام نہیں ہے۔

Translation: Swearing (Abusing) is not the work of noble people.

Root Word: Sanskrit 'gāli'.

Synonyms: برا بھلا کہنا, صلواتیں سنانا"
"دعا دینا","Translations:
EN: to bless / to give a prayer / to wish well
AR: دَعَا لِـ / بَارَكَ
FR: bénir / souhaiter du bien

Definition:
(EN) Compound verb expressing the act of praying for someone's success or well-being.

Example: بزرگوں کی دعا لیا کرو اور انھیں دعا دیا کرو۔

Translation: Take blessings from elders and give them prayers (wish them well).

Root Word: Arabic 'duʿā'.

Synonyms: برکت دینا, خیر چاہنا"
"بددعا دینا","Translations:
EN: to curse / to give a bad prayer / to ill-wish
AR: دَعَا عَلَى
FR: maudire / souhaiter du mal

Definition:
(EN) Compound verb expressing the act of praying for someone's misfortune or ruin.

Example: مظلوم کی بددعا سے بچو۔

Translation: Avoid the curse (bad prayer) of the oppressed.

Root Word: Persian 'bad' + Arabic 'duʿā'.

Synonyms: کوسنا, لعنت بھیجنا"
"نصیحت کرنا","Translations:
EN: to advise / to preach / to counsel
AR: نَصَحَ / وَعَظَ
FR: conseiller / prêcher

Definition:
(EN) Compound verb expressing the act of giving moral guidance or practical advice.

Example: میں تمھیں ایک نصیحت کرتا ہوں۔

Translation: I give you one piece of advice.

Root Word: Arabic 'naṣeeḥat'.

Synonyms: مشورہ دینا, فہمائش کرنا"
"وصیت کرنا","Translations:
EN: to bequeath / to make a will / to command (final)
AR: أَوْصَى
FR: léguer / faire un testament

Definition:
(EN) Compound verb expressing the act of making a formal statement about the distribution of property after death or a final request.

Example: اس نے اپنی جائیداد وقف کرنے کی وصیت کی۔

Translation: He made a will to endow his property.

Root Word: Arabic 'waṣiyyat'.

Synonyms: ترکہ چھوڑنا, حکم دینا"
