Front,Back
فِي المَقَامِ الحَادِي عَشَرَ,"Translations:
EN: in the eleventh place / eleventhly
FR: en onzième lieu / onzièmement
UR: گیارہویں نمبر پر

Definition:
(EN) Phrase used to introduce the eleventh item in an ordered list of points or reasons.

Example: وَفِي المَقَامِ الحَادِي عَشَرَ، المَكَانُ.

Translation: And eleventhly, the place.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: حَادِي عَشَرَ, بَعْدَ ذَلِكَ"
بِمَا لَا يَدَعُ مَجَالاً لِلنِّسْيَانِ,"Translations:
EN: unforgettable / leaving no room for forgetting
FR: inoubliable / ne laissant aucune place à l'oubli
UR: جسے کبھی فراموش نہ کیا جا سکے

Definition:
(EN) Phrase used to describe an event, person, or lesson so impactful that it remains permanently in the memory.

Example: كَانَتْ ذِكْرَى بِمَا لَا يَدَعُ مَجَالاً لِلنِّسْيَانِ.

Translation: It was an unforgettable memory.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: خَالِدٌ, لَا يُنْسَى"
مِنْ لَحْظَتِهَا,"Translations:
EN: from that moment / instantly
FR: dès cet instant / instantanément
UR: اسی لمحے سے / فوراً

Definition:
(EN) Temporal phrase indicating that an action started immediately after a specific event.

Example: تَغَيَّرَ كُلُّ شَيْءٍ مِنْ لَحْظَتِهَا.

Translation: Everything changed from that moment.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: فَوْرًا, مُنْذُ تِلْكَ اللَّحْظَةِ"
مِنَ الصَّعْبِ تَحْدِيدُهُ,"Translations:
EN: hard to define / difficult to specify
FR: difficile à définir / difficile à préciser
UR: جس کی وضاحت / تعین کرنا مشکل ہو

Definition:
(EN) Phrase used to describe a concept, a quantity, or a location that is vague or hard to pinpoint exactly.

Example: مَكَانُ الحَادِثِ مِنَ الصَّعْبِ تَحْدِيدُهُ.

Translation: The location of the accident is hard to specify.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: غَامِضٌ, غَيْرُ مُحَدَّدٍ"
فِي هَذِهِ الأَزْمَةِ,"Translations:
EN: in this crisis / during this emergency
FR: dans cette crise / pendant cette urgence
UR: اس بحران میں / اس ہنگامی صورتحال میں

Definition:
(EN) Phrase focusing on the critical and dangerous nature of the current time period.

Example: يَجِبُ التَّعَاوُنُ فِي هَذِهِ الأَزْمَةِ.

Translation: Cooperation is necessary in this crisis.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: الآنَ, فِي هَذَا الوَقْتِ الصَّعْبِ"
بِدُونِ مُنَازِعٍ,"Translations:
EN: undisputed / without a rival / unrivaled
FR: sans conteste / sans rival / incontesté
UR: بلا مقابلہ / جس کا کوئی حریف نہ ہو

Definition:
(EN) Phrase used to describe a winner, a leader, or a truth that is so superior that no one can challenge it.

Example: هُوَ البَطَلُ بِدُونِ مُنَازِعٍ.

Translation: He is the undisputed champion.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: الأَفْضَلُ تَمَامًا, وَحِيدٌ"
فِي المَدَى المَنْظُورِ القَرِيبِ جِدًّا,"Translations:
EN: in the very immediate future
FR: dans un avenir très immédiat
UR: انتہائی قریب ترین مستقبل میں

Definition:
(EN) (Triple emphatic). Refers to something happening in the next few moments or hours.

Example: سَنَنْطَلِقُ فِي المَدَى المَنْظُورِ القَرِيبِ جِدًّا.

Translation: We will set off in the very immediate future.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: الآنَ, فَوْرًا"
بِغَضِّ النَّظَرِ عَنِ المَنْصِبِ,"Translations:
EN: regardless of position / regardless of rank
FR: quel que soit le poste / sans distinction de grade
UR: عہدے سے قطع نظر

Definition:
(EN) Phrase asserting that a rule or treatment applies to everyone no matter their job title or authority level.

Example: القَانُونُ يُطَبَّقُ بِغَضِّ النَّظَرِ عَنِ المَنْصِبِ.

Translation: The law is applied regardless of position.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: لِلْجَمِيعِ, دُونَ اعْتِبَارٍ لِلرُّتْبَةِ"
عَلَى نَحْوٍ مُفَاجِئٍ,"Translations:
EN: suddenly / unexpectedly
FR: soudainement / de manière inattendue
UR: اچانک / ناگہانی طور پر

Definition:
(EN) Adverbial phrase describing an event that happens without prior warning or preparation.

Example: تَوَقَّفَ القِطَارُ عَلَى نَحْوٍ مُفَاجِئٍ.

Translation: The train stopped suddenly.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: بَغْتَةً, فَجْأَةً"
بِمَحْضِ تَقْدِيرِ السُّلُطَاتِ,"Translations:
EN: at the sole discretion of the authorities
FR: à la seule discrétion des autorités
UR: حکام کی اپنی صوابدید پر

Definition:
(EN) Formal phrase indicating that a decision lies entirely with the government or official bodies.

Example: المَنْعُ بِمَحْضِ تَقْدِيرِ السُّلُطَاتِ.

Translation: The ban is at the sole discretion of the authorities.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: حَسْبَ رُؤْيَةِ الحُكُومَةِ, لِلْمَسْؤُولِينَ"
فِي حَالِ وُقُوعِ ضَرَرٍ,"Translations:
EN: in the event of damage / if harm occurs
FR: en cas de dommage / si un préjudice survient
UR: نقصان ہونے کی صورت میں

Definition:
(EN) Conditional phrase providing instructions or insurance for when physical or financial harm happens.

Example: سَنُعَوِّضُكَ فِي حَالِ وُقُوعِ ضَرَرٍ.

Translation: We will compensate you in the event of damage.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: إِذَا تَأَذَّيْنَا, عِنْدَ الخَسَارَةِ"
عَلَى مَدَى أَيَّامٍ مُتَتَالِيَةٍ,"Translations:
EN: over consecutive days
FR: pendant plusieurs jours consécutifs
UR: مسلسل کئی دنوں تک

Definition:
(EN) Temporal phrase used to describe an action that repeats or continues without a break for several days.

Example: اِسْتَمَرَّ المَطَرُ عَلَى مَدَى أَيَّامٍ مُتَتَالِيَةٍ.

Translation: Rain continued over consecutive days.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: طِوَالَ الأَيَّامِ, دُونَ اِنْقِطَاعٍ"
فِي المَقَامِ الثَّانِي عَشَرَ,"Translations:
EN: in the twelfth place / twelfthly
FR: en douzième lieu / douzièmement
UR: بارہویں نمبر پر

Definition:
(EN) Phrase used to introduce the twelfth item in an ordered list of points or reasons.

Example: وَفِي المَقَامِ الثَّانِي عَشَرَ، المَوَادُّ.

Translation: And twelfthly, the materials.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: ثَانِي عَشَرَ, بَعْدَ ذَلِكَ"
بِمَا لَا يَدَعُ مَجَالاً لِلشَّكْوَى,"Translations:
EN: perfect / leaving no room for complaint
FR: irréprochable / sans aucune raison de se plaindre
UR: جس میں شکایت کی کوئی گنجائش نہ ہو

Definition:
(EN) Phrase used to describe a service, product, or action that is of such high quality that no one can find a fault.

Example: كَانَتِ الخِدْمَةُ بِمَا لَا يَدَعُ مَجَالاً لِلشَّكْوَى.

Translation: The service was perfect (leaving no room for complaint).

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: مِثَالِيٌّ, مُمْتَازٌ"
مِنْ قُبَيْلِ,"Translations:
EN: such as / like / in the nature of
FR: tel que / de la nature de
UR: کی طرح / کی قسم کا

Definition:
(EN) Phrase used to categorize an action or statement under a specific type or class.

Example: هَذَا العَمَلُ مِنْ قُبَيْلِ المُزَاحِ.

Translation: This act is in the nature of a joke.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: مِثْلَ, كَمَا هُوَ الحَالُ مَعَ"
مِنَ الصَّعْبِ تَبْرِيرُهُ,"Translations:
EN: hard to justify / inexcusable
FR: difficile à justifier / injustifiable
UR: جس کا جواز پیش کرنا مشکل ہو

Definition:
(EN) Phrase used to describe an action, decision, or mistake that lacks a logical or ethical reason.

Example: هَذَا العُنْفُ مِنَ الصَّعْبِ تَبْرِيرُهُ.

Translation: This violence is hard to justify.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: غَيْرُ مَقْبُولٍ, بِلَا عُذْرٍ"
فِي هَذَا الظَّرْفِ الاسْتِثْنَائِيِّ,"Translations:
EN: in this exceptional circumstance / in this unique situation
FR: dans cette circonstance exceptionnelle
UR: اس غیر معمولی صورتحال میں

Definition:
(EN) Phrase used to describe a situation that is rare, unique, and requires special rules or handling.

Example: نَعْمَلُ بِجِدٍّ فِي هَذَا الظَّرْفِ الاسْتِثْنَائِيِّ.

Translation: We work hard in this exceptional circumstance.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: الآنَ, فِي حَالَةٍ نَادِرَةٍ"
بِدُونِ تَفَاصِيلَ,"Translations:
EN: without details / briefly
FR: sans détails / brièvement
UR: تفصیلات کے بغیر / مختصر طور پر

Definition:
(EN) Phrase used when a summary is given without going into the specific points or data.

Example: أَخْبِرْنِي بِالقِصَّةِ بِدُونِ تَفَاصِيلَ.

Translation: Tell me the story without details.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: بِاخْتِصَارٍ, مُوجَزٌ"
فِي المَدَى المَنْظُورِ المُتَوَقَّعِ,"Translations:
EN: in the expected foreseeable future
FR: dans un avenir prévisible et attendu
UR: متوقع قابلِ پیش گوئی مستقبل میں

Definition:
(EN) Phrase referring to the time period that is both predictable and specifically anticipated by stakeholders.

Example: سَنَرَى النَّجَاحَ فِي المَدَى المَنْظُورِ المُتَوَقَّعِ.

Translation: We will see success in the expected foreseeable future.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: قَرِيبًا, كَمَا نَتَوَقَّعُ"
بِغَضِّ النَّظَرِ عَنِ المَاضِي,"Translations:
EN: regardless of the past
FR: quel que soit le passé / sans tenir compte du passé
UR: ماضی سے قطع نظر

Definition:
(EN) Phrase asserting that a current decision or relationship should not be influenced by previous events or mistakes.

Example: سَنَبْدَأُ مِنْ جَدِيدٍ بِغَضِّ النَّظَرِ عَنِ المَاضِي.

Translation: We will start anew regardless of the past.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: الآنَ, دُونَ اعْتِبَارٍ لِمَا حَدَثَ"
بِمَحْضِ تَقْدِيرِكَ الشَّخْصِيِّ,"Translations:
EN: at your own personal discretion
FR: à votre seule discrétion personnelle
UR: آپ کی اپنی ذاتی صوابدید پر

Definition:
(EN) Phrase emphasizing that the decision rests entirely with the individual's own judgment and feelings.

Example: الأَمْرُ يَعُودُ بِمَحْضِ تَقْدِيرِكَ الشَّخْصِيِّ.
Translation: The matter is at your own personal discretion.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: كَمَا تَرَاهُ أَنْتَ, بِرَأْيِكَ"
فِي حَالِ طُلِبَ مِنْكَ ذَلِكَ,"Translations:
EN: if you are asked to do so
FR: si on vous le demande
UR: اگر آپ سے ایسا کرنے کو کہا جائے

Definition:
(EN) Conditional phrase providing instructions for an action that depends on a future request or command.

Example: اِفْعَلْهُ فَقَطْ فِي حَالِ طُلِبَ مِنْكَ ذَلِكَ.

Translation: Do it only if you are asked to do so.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: إِذَا أُمِرْتَ, عِنْدَ الطَّلَبِ"
عَلَى مَدَى أَسَابِيعَ قَلِيلَةٍ,"Translations:
EN: over a few weeks
FR: sur quelques semaines
UR: چند ہفتوں کے دوران

Definition:
(EN) Temporal phrase used to describe a process or period that lasts for a short number of seven-day intervals.

Example: سَيَنْتَهِي العَمَلُ عَلَى مَدَى أَسَابِيعَ قَلِيلَةٍ.

Translation: The work will finish over a few weeks.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: خِلَالَ أَسَابِيعَ, قَرِيبًا"
فِي المَقَامِ الثَّالِثِ عَشَرَ,"Translations:
EN: in the thirteenth place / thirteenthly
FR: en treizième lieu / treizièmement
UR: تیرہویں نمبر پر

Definition:
(EN) Phrase used to introduce the thirteenth item in an ordered list of points or reasons.

Example: وَفِي المَقَامِ الثَّالِثِ عَشَرَ، الأَمْنُ.

Translation: And thirteenthly, security.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: ثَالِثَ عَشَرَ, بَعْدَ ذَلِكَ"
بِمَا لَا يَدَعُ مَجَالاً لِلخَسَارَةِ,"Translations:
EN: foolproof / zero-risk / leaving no room for loss
FR: sans aucun risque de perte / infaillible
UR: جس میں نقصان کی کوئی گنجائش نہ ہو

Definition:
(EN) Phrase used to describe a plan or investment so secure that failure or financial loss is considered impossible.

Example: صَمَّمْنَا الخُطَّةَ بِمَا لَا يَدَعُ مَجَالاً لِلخَسَارَةِ.

Translation: We designed the plan leaving no room for loss.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: مَضْمُونٌ, رَابِحٌ تَمَامًا"
مِنْ قُبَيْلِ المِصَادَفَةِ,"Translations:
EN: by way of coincidence / coincidentally
FR: par coïncidence / par hasard
UR: محض اتفاقاً / اتفاقیہ طور پر

Definition:
(EN) Phrase used to categorize an event as being unplanned or accidental.

Example: حَدَثَ ذَلِكَ مِنْ قُبَيْلِ المِصَادَفَةِ.

Translation: That happened by way of coincidence.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: صُدْفَةً, دُونَ قَصْدٍ"
مِنَ الصَّعْبِ نَقْدُهُ,"Translations:
EN: hard to criticize / beyond reproach
FR: difficile à critiquer / irréprochable
UR: جس پر تنقید کرنا مشکل ہو

Definition:
(EN) Phrase used to describe a piece of work, an argument, or a person so solid or perfect that finding faults is difficult.

Example: هَذَا المَقَالُ مِنَ الصَّعْبِ نَقْدُهُ.

Translation: This article is hard to criticize.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: مِثَالِيٌّ, قَوِيٌّ جِدًّا"
فِي هَذِهِ الظُّرُوفِ القَاسِيَةِ,"Translations:
EN: in these harsh conditions / in this severe situation
FR: dans ces conditions difficiles / dans ces circonstances rudes
UR: ان سخت حالات میں

Definition:
(EN) Phrase used to describe living or working in environments that are physically or emotionally extremely demanding.

Example: هُمْ يَعِيشُونَ فِي هَذِهِ الظُّرُوفِ القَاسِيَةِ.

Translation: They live in these harsh conditions.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: الآنَ, فِي هَذَا الوَقْتِ الصَّعْبِ"
بِدُونِ قَيْدٍ أَوْ شَرْطٍ,"Translations:
EN: unconditionally / without strings attached
FR: sans condition / inconditionnellement
UR: بلا قید و شرط

Definition:
(EN) Idiomatic phrase used when an agreement, support, or surrender is made without asking for anything in return.

Example: نُحِبُّكَ بِدُونِ قَيْدٍ أَوْ شَرْطٍ.

Translation: We love you unconditionally.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: تَمَامًا, مُطْلَقًا"
فِي المَدَى المَنْظُورِ البَعِيدِ,"Translations:
EN: in the long-term foreseeable future
FR: dans un avenir prévisible à long terme
UR: طویل مدتی قابلِ پیش گوئی مستقبل میں

Definition:
(EN) Phrase referring to shifts or events that are predicted to happen many years from now based on current trends.

Example: سَنَرَى التَّأْثِيرَ فِي المَدَى المَنْظُورِ البَعِيدِ.

Translation: We will see the impact in the long-term foreseeable future.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: مُسْتَقْبَلًا, بَعْدَ سَنَوَاتٍ طَوِيلَةٍ"
عَلَى وَشْكِ الاِنْتِهَاءِ,"Translations:
EN: on the verge of finishing / nearly done
FR: sur le point de se terminer / presque fini
UR: ختم ہونے کے قریب

Definition:
(EN) Phrase used to describe an action or project that is in its very last moments before completion.

Example: العَمَلُ عَلَى وَشْكِ الاِنْتِهَاءِ.

Translation: The work is on the verge of finishing.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: قَرِيبًا جِدًّا, خَلَاصٌ"
بِمَحْضِ تَقْدِيرِ لَجْنَةِ التَّحْكِيمِ,"Translations:
EN: at the sole discretion of the jury / judging panel
FR: à la seule discrétion du jury
UR: منصفین (جیوری) کی اپنی صوابدید پر

Definition:
(EN) Formal phrase indicating that the final decision in a competition or evaluation rests entirely with the appointed judges.

Example: الفَوْزُ بِمَحْضِ تَقْدِيرِ لَجْنَةِ التَّحْكِيمِ.

Translation: Winning is at the sole discretion of the jury.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: حَسْبَ رَأْيِ الحُكَّامِ, لِلَّجْنَةِ"
فِي حَالِ حُدُوثِ خِلافٍ,"Translations:
EN: in the event of a dispute / if a disagreement occurs
FR: en cas de litige / si un désaccord survient
UR: اختلاف ہونے کی صورت میں

Definition:
(EN) Phrase used in contracts or agreements to provide a resolution path if the parties disagree later.

Example: نَلْجَأُ لِلقَضَاءِ فِي حَالِ حُدُوثِ خِلافٍ.

Translation: We resort to the judiciary in the event of a dispute.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: إِذَا اِخْتَلَفْنَا, عِنْدَ النِّزَاعِ"
عَلَى مَدَى الحَيَاةِ العَمَلِيَّةِ,"Translations:
EN: over the course of professional life
FR: au cours de la vie professionnelle
UR: عملی / پیشہ ورانہ زندگی کے دوران

Definition:
(EN) Temporal phrase describing the span of a person's career or work experience.

Example: تَعَلَّمَ الكَثِيرَ عَلَى مَدَى الحَيَاةِ العَمَلِيَّةِ.

Translation: He learned a lot over the course of professional life.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: طِوَالَ المِهْنَةِ, خِلَالَ العَمَلِ"
فِي المَقَامِ الرَّابِعَ عَشَرَ,"Translations:
EN: in the fourteenth place / fourteenthly
FR: en quatorzième lieu / quatorzièmement
UR: چودہویں نمبر پر

Definition:
(EN) Phrase used to introduce the fourteenth item in an ordered list of points or reasons.

Example: وَفِي المَقَامِ الرَّابِعَ عَشَرَ، التَّوْزِيعُ.

Translation: And fourteenthly, the distribution.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: رَابِعَ عَشَرَ, بَعْدَ ذَلِكَ"
بِمَا لَا يَدَعُ مَجَالاً لِلاحْتِيَالِ,"Translations:
EN: secure / tamper-proof / leaving no room for fraud
FR: sécurisé / inviolable / sans faille contre la fraude
UR: جس میں دھوکہ دہی کی کوئی گنجائش نہ ہو

Definition:
(EN) Phrase used to describe a financial or digital system so secure that it prevents any deceptive manipulation.

Example: صَمَّمْنَا النِّظَامَ بِمَا لَا يَدَعُ مَجَالاً لِلاحْتِيَالِ.

Translation: We designed the system leaving no room for fraud.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: آمِنٌ جِدًّا, مَحْمِيٌّ"
مِنْ قُبَيْلِ الفُضُولِ,"Translations:
EN: out of curiosity / just to know
FR: par curiosité
UR: محض تجسس کی بنا پر

Definition:
(EN) Phrase used to categorize an inquiry or action as being motivated only by a desire for knowledge, not for a specific use.

Example: سَأَلْتُ فَقَطْ مِنْ قُبَيْلِ الفُضُولِ.

Translation: I asked just out of curiosity.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: لِلمَعْرِفَةِ فَقَطْ, تَجَسُّسًا"
مِنَ الصَّعْبِ تَجَاوُزُهُ,"Translations:
EN: hard to overcome / difficult to surpass
FR: difficile à surmonter / difficile à dépasser
UR: جس سے آگے نکلنا / قابو پانا مشکل ہو

Definition:
(EN) Phrase used to describe an obstacle that is extremely resilient or a record that is very hard to beat.

Example: هَذَا الرَّقْمُ القِيَاسِيُّ مِنَ الصَّعْبِ تَجَاوُزُهُ.

Translation: This record is hard to surpass.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: قَوِيٌّ, لَا يُقْهَرُ"
فِي هَذِهِ المَرْحَلَةِ الحَرِجَةِ,"Translations:
EN: at this critical stage / at this turning point
FR: à ce stade critique / à ce tournant décisif
UR: اس نازک مرحلے پر

Definition:
(EN) Phrase indicating that the current point in time is high-stakes and requires extremely careful decision-making.

Example: نَحْنُ الآنَ فِي هَذِهِ المَرْحَلَةِ الحَرِجَةِ.

Translation: We are now at this critical stage.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: مَوْقِفٌ صَعْبٌ, وَقْتٌ هَامٌّ"
فِي المَدَى المَنْظُورِ القَرِيبِ لِلْغَايَةِ,"Translations:
EN: in the extremely immediate future
FR: dans un avenir très, très proche
UR: انتہائی قریب ترین مستقبل میں

Definition:
(EN) (Quadruple emphatic). Refers to something happening in the next few seconds or minutes.

Example: سَنَعْرِفُ النَّتِيجَةَ فِي المَدَى المَنْظُورِ القَرِيبِ لِلْغَايَةِ.

Translation: We will know the result in the extremely immediate future.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: الآنَ, فَوْرًا جِدًّا"
بِغَضِّ النَّظَرِ عَنِ التَّكَالِيفِ المَالِيَّةِ,"Translations:
EN: regardless of the financial costs
FR: quel qu'en soit le coût financier
UR: مالی اخراجات سے قطع نظر

Definition:
(EN) Phrase asserting that an action will be taken irrespective of the money required to achieve it.

Example: سَنُكْمِلُ المَشْرُوعَ بِغَضِّ النَّظَرِ عَنِ التَّكَالِيفِ المَالِيَّةِ.

Translation: We will complete the project regardless of the financial costs.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: مَهْمَا كَانَ الثَّمَنُ, دُونَ اعْتِبَارٍ لِلْمَالِ"
عَلَى نَحْوٍ شَامِلٍ,"Translations:
EN: comprehensively / thoroughly / across the board
FR: de manière exhaustive / globalement
UR: جامع طور پر / مکمل طریقے سے

Definition:
(EN) Adverbial phrase describing an action that covers all aspects or parts of a subject without exception.

Example: بَحَثْنَا المَوْضُوعَ عَلَى نَحْوٍ شَامِلٍ.

Translation: We researched the subject comprehensively.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: كُلِّيًّا, تَمَامًا"
بِمَحْضِ تَقْدِيرِكَ الأَكَادِيمِيِّ,"Translations:
EN: at your own academic discretion / based on your scholarly judgment
FR: à votre seule discrétion académique
UR: آپ کی اپنی علمی صوابدید پر

Definition:
(EN) Phrase indicating that the final decision in an educational or research context rests entirely with the listener's scholarly evaluation.

Example: القَرَارُ يَعُودُ بِمَحْضِ تَقْدِيرِكَ الأَكَادِيمِيِّ.
Translation: The decision is at your own academic discretion.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: حَسْبَ رُؤْيَتِكَ العِلْمِيَّةِ, لِلبَاحِثِ"
فِي حَالِ وُجُودِ أَيِّ تَعَارُضٍ,"Translations:
EN: in the event of any conflict / if there is any contradiction
FR: en cas de conflit / s'il y a une contradiction
UR: کسی بھی قسم کے ٹکراؤ (تضاد) کی صورت میں

Definition:
(EN) Phrase used in legal or technical documents to provide priority rules if two statements or systems clash.

Example: اِرْجِعْ لِلأَصْلِ فِي حَالِ وُجُودِ أَيِّ تَعَارُضٍ.

Translation: Refer to the original in the event of any conflict.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: إِذَا تَنَاقَضْنَا, عِنْدَ الاخْتِلافِ"
عَلَى مَدَى الأَجْيَالِ القَادِمَةِ,"Translations:
EN: over the coming generations
FR: au fil des générations futures
UR: آنے والی نسلوں کے دوران

Definition:
(EN) Temporal phrase describing the long-term future and the legacy that will be left for children and grandchildren.

Example: سَيَبْقَى الأَثَرُ عَلَى مَدَى الأَجْيَالِ القَادِمَةِ.

Translation: The impact will remain over the coming generations.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: طِوَالَ المُسْتَقْبَلِ, لِلأَبْنَاءِ"
فِي المَقَامِ الخَامِسَ عَشَرَ,"Translations:
EN: in the fifteenth place / fifteenthly
FR: en quinzième lieu / quinzièmement
UR: پندرہویں نمبر پر

Definition:
(EN) Phrase used to introduce the fifteenth item in an ordered list of points or reasons.

Example: وَفِي المَقَامِ الخَامِسَ عَشَرَ، النَّتِيجَةُ.

Translation: And fifteenthly, the result.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: خَامِسَ عَشَرَ, آخِرًا تَقْرِيبًا"
بِمَا لَا يَدَعُ مَجَالاً لِلتَّخْمِينِ,"Translations:
EN: clear / explicit / leaving no room for guesswork
FR: clair et net / ne laissant aucune place à la conjecture
UR: جس میں قیاس آرائی کی کوئی گنجائش نہ ہو

Definition:
(EN) Phrase used to describe information or a situation so obvious and well-documented that no guessing is required to understand it.

Example: هُوَ مَذْكُورٌ بِمَا لَا يَدَعُ مَجَالاً لِلتَّخْمِينِ.

Translation: It is mentioned leaving no room for guesswork.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: وَاضِحٌ جِدًّا, مُؤَكَّدٌ"
فِي هَذِهِ الحَالَةِ النَّادِرَةِ,"Translations:
EN: in this rare case / in this exceptional instance
FR: dans ce cas rare / dans cette instance exceptionnelle
UR: اس نادر صورتحال میں / اس شاذ و نادر صورت میں

Definition:
(EN) Phrase focusing on the infrequent and uncommon nature of the current scenario.

Example: القَانُونُ يَتَغَيَّرُ فِي هَذِهِ الحَالَةِ النَّادِرَةِ.

Translation: The law changes in this rare case.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: الآنَ, فِي مَوْقِفٍ غَيْرِ مُعْتَادٍ"
فِي المَدَى المَنْظُورِ القَرِيبِ جِدًّا لِلْغَايَةِ,"Translations:
EN: in the most immediate future possible
FR: dans l'avenir le plus immédiat possible
UR: انتہائی قریب ترین ممکنہ مستقبل میں

Definition:
(EN) (Pental emphatic). Refers to something happening almost instantly or in the very next heartbeat.

Example: سَنَنْطَلِقُ فِي المَدَى المَنْظُورِ القَرِيبِ جِدًّا لِلْغَايَةِ.

Translation: We will set off in the most immediate future possible.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: الآنَ, حَالاً"
بِغَضِّ النَّظَرِ عَنِ الاِخْتِلافَاتِ العِرْقِيَّةِ,"Translations:
EN: regardless of ethnic differences
FR: quelles que soient les différences ethniques
UR: نسلی اختلافات سے قطع نظر

Definition:
(EN) Phrase asserting that a treatment or principle is neutral toward a person's race, ethnicity, or background.

Example: الجَمِيعُ سَوَاسِيَةٌ بِغَضِّ النَّظَرِ عَنِ الاِخْتِلافَاتِ العِرْقِيَّةِ.

Translation: Everyone is equal regardless of ethnic differences.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: لِلْكُلِّ, دُونَ تَمْيِيزٍ عُنْصُرِيٍّ"
عَلَى نَحْوٍ سِيَاسِيٍّ,"Translations:
EN: politically / in a political manner
FR: politiquement / de manière politique
UR: سیاسی لحاظ سے / سیاسی طور پر

Definition:
(EN) Adverbial phrase describing an action or viewpoint that is motivated by or related to governance, power, or policy.

Example: المَشْرُوعُ تَمَّ عَلَى نَحْوٍ سِيَاسِيٍّ.

Translation: The project was done in a political manner.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: حُكُومِيًّا, دُبْلُومَاسِيًّا"
فِي حَالِ وُجُودِ أَيِّ نَقْصٍ,"Translations:
EN: in the event of any shortage / if anything is missing
FR: en cas de manque / s'il manque quelque chose
UR: کسی بھی قسم کی کمی ہونے کی صورت میں

Definition:
(EN) Conditional phrase providing instructions for when resources, items, or information are found to be insufficient.

Example: أَعْلِمْنَا فِي حَالِ وُجُودِ أَيِّ نَقْصٍ.

Translation: Let us know in the event of any shortage.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: إِذَا نَقَصَ شَيْءٌ, عِنْدَ القِلَّةِ"
عَلَى مَدَى الأَجْيَالِ المَاضِيَةِ,"Translations:
EN: over the past generations
FR: au fil des générations passées
UR: گزشتہ نسلوں کے دوران

Definition:
(EN) Temporal phrase used to describe historical trends or traditions inherited from ancestors.

Example: تَغَيَّرَتِ القِيَمُ عَلَى مَدَى الأَجْيَالِ المَاضِيَةِ.

Translation: Values changed over the past generations.

Root: — (multiword expression; no single lexical root)

Related / near-equivalents: طِوَالَ التَّارِيخِ, قَدِيمًا"
